"customer_id","gender","age","married","state","number_of_referrals","tenure_in_months","value_deal","multiple_lines","internet_type","online_security","online_backup","device_protection_plan","premium_support","streaming_tv","streaming_movies","streaming_music","unlimited_data","contract","paperless_billing","payment_method","monthly_charge","total_charges","total_revenue","customer_status","churn_category","churn_reason"
"38963-TEL","Female",59,"Yes","Telangana",13,33,"None","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","109.25","8109.80","10351.16","Churned","Competitor","Competitor had better devices"
"45074-TEL","Male",44,"No","Telangana",5,26,"Deal 2","Yes","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card","25.90","1216.60","2228.65","Stayed","Others","Others"
"43293-UTT","Male",54,"No","Uttar Pradesh",14,11,"None","No","DSL","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Two Year","No","Bank Withdrawal","82.85","5776.45","7652.57","Stayed","Others","Others"
"21589-PUN","Female",31,"Yes","Punjab",12,27,"None","No","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Credit Card","49.45","799.00","1574.20","Stayed","Others","Others"
"31535-PUN","Female",30,"Yes","Punjab",14,16,"None","No","DSL","Yes","Yes","No","Yes","No","No","Yes","No","Two Year","Yes","Credit Card","40.55","1390.85","1440.85","Stayed","Others","Others"
"35279-HAR","Female",43,"No","Haryana",11,6,"None","No","DSL","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","59.20","59.20","72.78","Churned","Dissatisfaction","Service dissatisfaction"
"35183-MAH","Female",55,"No","Maharashtra",6,11,"Deal 1","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","114.05","8289.20","8707.52","Stayed","Others","Others"
"33533-GUJ","Male",65,"No","Gujarat",4,5,"None","No","DSL","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","53.40","3579.15","3579.15","Stayed","Others","Others"
"34391-MAD","Female",44,"Yes","Madhya Pradesh",1,9,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Mailed Check","24.70","571.75","1069.51","Stayed","Others","Others"
"23912-MAD","Female",24,"No","Madhya Pradesh",4,5,"Deal 4","Yes","Cable","Yes","No","Yes","Yes","No","Yes","Yes","Yes","One Year","No","Credit Card","73.55","693.30","835.70","Stayed","Others","Others"
"51567-AND","Female",68,"Yes","Andhra Pradesh",13,17,"None","Yes","Fiber Optic","Yes","Yes","No","Yes","Yes","No","No","Yes","Two Year","Yes","Bank Withdrawal","97.05","4385.05","4955.20","Stayed","Others","Others"
"88268-UTT","Female",48,"Yes","Uttar Pradesh",1,31,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Mailed Check","19.90","19.90","69.41","Churned","Attitude","Attitude of support person"
"95860-KAR","Male",69,"No","Karnataka",5,22,"None","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","101.35","1218.55","1800.55","Churned","Dissatisfaction","Product dissatisfaction"
"67455-MAH","Female",38,"No","Maharashtra",3,14,"Deal 2","Yes","DSL","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Two Year","No","Credit Card","75.70","4676.70","5442.15","Stayed","Others","Others"
"76248-MAH","Female",25,"No","Maharashtra",15,14,"Deal 5","Yes","Fiber Optic","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","80.10","336.15","512.79","Stayed","Others","Others"
"57150-TAM","Male",37,"Yes","Tamil Nadu",9,8,"None","No","Fiber Optic","No","No","Yes","No","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","83.90","497.55","653.13","Churned","Competitor","Competitor had better devices"
"49261-TEL","Female",81,"No","Telangana",9,18,"None","No","Cable","Yes","Yes","Yes","No","No","No","No","Yes","Two Year","Yes","Bank Withdrawal","41.95","2965.75","2965.75","Stayed","Others","Others"
"78693-BIH","Female",25,"Yes","Bihar",6,10,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","19.40","1496.45","2423.09","Stayed","Others","Others"
"31311-KAR","Female",48,"Yes","Karnataka",13,33,"Deal 1","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Credit Card","61.40","4310.35","4310.35","Stayed","Others","Others"
"68399-UTT","Female",51,"Yes","Uttar Pradesh",5,11,"Deal 1","Yes","DSL","Yes","Yes","Yes","Yes","No","No","No","Yes","Two Year","Yes","Bank Withdrawal","70.45","5165.70","5658.90","Stayed","Others","Others"
"73913-HAR","Female",38,"Yes","Haryana",3,7,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","25.55","1714.95","4875.91","Stayed","Others","Others"
"67718-TAM","Female",28,"No","Tamil Nadu",11,1,"None","No","Fiber Optic","No","No","No","Yes","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal","86.25","770.50","1187.56","Stayed","Others","Others"
"52584-TAM","Male",69,"No","Tamil Nadu",6,5,"None","Yes","DSL","Yes","Yes","No","No","No","Yes","Yes","No","One Year","Yes","Bank Withdrawal","71.75","4374.55","4996.55","Stayed","Others","Others"
"99846-MAH","Female",49,"Yes","Maharashtra",2,18,"None","Yes","DSL","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card","49.50","1265.65","1840.49","Stayed","Others","Others"
"13973-WES","Female",66,"Yes","West Bengal",2,11,"None","No","Cable","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","71.05","3444.85","3674.85","Churned","Dissatisfaction","Poor expertise of online support"
"13086-KAR","Female",29,"No","Karnataka",14,20,"Deal 5","No","DSL","No","No","No","No","No","No","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","45.10","45.10","56.16","Churned","Other","Don't know"
"95088-KAR","Female",57,"No","Karnataka",9,6,"None","No","Cable","No","No","No","Yes","No","No","No","Yes","One Year","No","Bank Withdrawal","50.05","2029.05","2538.27","Stayed","Others","Others"
"21686-RAJ","Male",44,"Yes","Rajasthan",9,20,"Deal 2","No","Fiber Optic","No","Yes","No","No","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","94.25","4867.95","5703.76","Churned","Other","Moved"
"25377-AND","Female",25,"No","Andhra Pradesh",14,33,"None","No","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","105.65","443.90","617.70","Churned","Dissatisfaction","Limited range of services"
"89908-TAM","Male",55,"Yes","Tamil Nadu",8,31,"Deal 2","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","103.65","4747.85","5861.60","Stayed","Others","Others"
"72525-KAR","Male",47,"Yes","Karnataka",15,13,"None","No","DSL","No","Yes","Yes","Yes","No","No","No","Yes","Two Year","No","Credit Card","39.70","1932.75","1932.75","Stayed","Others","Others"
"31758-UTT","Male",32,"Yes","Uttarakhand",11,29,"Deal 4","Yes","Fiber Optic","Yes","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","99.25","2186.40","2628.00","Churned","Dissatisfaction","Service dissatisfaction"
"31635-TEL","Female",55,"No","Telangana",4,21,"Deal 2","Yes","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","25.70","1110.50","1785.02","Stayed","Others","Others"
"17233-AND","Male",52,"No","Andhra Pradesh",6,23,"Deal 1","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card","84.30","5997.10","8087.26","Stayed","Others","Others"
"44307-BIH","Female",31,"Yes","Bihar",4,7,"None","No","DSL","No","Yes","Yes","No","No","Yes","Yes","Yes","One Year","Yes","Credit Card","45.10","2049.05","2049.05","Stayed","Others","Others"
"66079-HAR","Male",52,"Yes","Haryana",2,31,"None","Yes","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","74.95","1834.95","2290.73","Churned","Other","Don't know"
"75335-PUN","Male",38,"No","Punjab",2,7,"None","No","DSL","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","44.55","480.60","524.31","Churned","Price","Extra data charges"
"22394-UTT","Female",23,"No","Uttar Pradesh",10,11,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","No","One Year","Yes","Credit Card","95.20","4563.00","5626.71","Stayed","Others","Others"
"88752-JAM","Male",48,"No","Jammu & Kashmir",6,27,"Deal 5","No","DSL","No","No","Yes","No","No","No","No","Yes","Month-to-Month","No","Credit Card","50.90","50.90","57.85","Churned","Attitude","Attitude of support person"
"14495-AND","Male",48,"Yes","Andhra Pradesh",5,16,"None","No","DSL","No","Yes","No","Yes","No","No","No","Yes","Month-to-Month","No","Credit Card","54.80","452.80","852.94","Stayed","Others","Others"
"82997-GUJ","Male",67,"Yes","Gujarat",1,14,"None","Yes","Cable","Yes","Yes","Yes","Yes","No","No","No","Yes","Two Year","No","Bank Withdrawal","68.75","4447.55","5801.87","Stayed","Others","Others"
"87171-JAM","Male",40,"Yes","Jammu & Kashmir",12,13,"None","No","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","49.55","1210.40","1555.76","Churned","Other","Don't know"
"72788-TEL","Male",39,"No","Telangana",14,6,"None","No","DSL","Yes","Yes","No","Yes","No","No","No","No","One Year","No","Credit Card","59.60","3509.40","4408.75","Stayed","Others","Others"
"68521-PUN","Female",74,"Yes","Punjab",13,25,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","No","No","One Year","Yes","Bank Withdrawal","95.05","3944.50","5820.68","Stayed","Others","Others"
"96108-TEL","Male",40,"Yes","Telangana",7,26,"Deal 4","No","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal","-5.00","1641.30","2549.10","Stayed","Others","Others"
"71923-UTT","Male",62,"Yes","Uttar Pradesh",2,25,"None","No","Fiber Optic","Yes","No","No","No","No","No","No","No","One Year","Yes","Bank Withdrawal","75.40","1643.55","2128.81","Stayed","Others","Others"
"99897-TAM","Male",63,"Yes","Tamil Nadu",9,30,"None","No","Fiber Optic","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","80.60","2244.95","3192.47","Stayed","Others","Others"
"49247-MAD","Male",51,"Yes","Madhya Pradesh",1,32,"Deal 1","Yes","DSL","Yes","No","No","No","No","Yes","Yes","Yes","One Year","No","Bank Withdrawal","65.20","4543.15","6623.55","Stayed","Others","Others"
"37882-WES","Female",78,"Yes","West Bengal",1,11,"Deal 3","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","106.15","3152.50","3423.26","Churned","Competitor","Competitor offered more data"
"91608-HAR","Female",62,"Yes","Haryana",11,31,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","24.95","894.30","1751.44","Stayed","Others","Others"
"52348-MAD","Male",29,"Yes","Madhya Pradesh",6,14,"Deal 1","Yes","Fiber Optic","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Two Year","Yes","Bank Withdrawal","116.45","8013.55","11596.99","Stayed","Others","Others"
"42899-HAR","Male",40,"No","Haryana",6,14,"Deal 1","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Two Year","No","Credit Card","92.30","6719.90","7698.38","Stayed","Others","Others"
"31856-TAM","Female",51,"Yes","Tamil Nadu",5,36,"None","Yes","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","24.90","1680.25","2848.06","Stayed","Others","Others"
"87123-UTT","Female",41,"No","Uttar Pradesh",5,31,"None","No","Fiber Optic","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","76.40","838.70","1240.42","Stayed","Others","Others"
"66346-UTT","Female",51,"Yes","Uttar Pradesh",14,13,"None","No","DSL","Yes","Yes","No","No","Yes","No","No","No","Month-to-Month","Yes","Credit Card","65.25","3791.60","6230.88","Stayed","Others","Others"
"74164-BIH","Female",47,"Yes","Bihar",14,13,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","19.20","1123.65","2613.51","Stayed","Others","Others"
"14903-ASS","Male",52,"Yes","Assam",0,29,"None","No","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","19.90","1355.10","2890.54","Stayed","Others","Others"
"77633-JAM","Female",67,"No","Jammu & Kashmir",9,7,"None","Yes","Fiber Optic","No","Yes","No","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card","94.10","2804.45","3014.75","Churned","Competitor","Competitor made better offer"
"12592-AND","Female",52,"Yes","Andhra Pradesh",8,2,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Bank Withdrawal","19.30","1414.80","4708.80","Stayed","Others","Others"
"23671-TAM","Male",26,"Yes","Tamil Nadu",7,35,"Deal 5","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.15","117.95","134.80","Stayed","Others","Others"
"13455-BIH","Male",66,"No","Bihar",3,25,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","20.85","467.50","1154.54","Stayed","Others","Others"
"15367-KAR","Female",33,"Yes","Karnataka",0,30,"Deal 5","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","19.70","168.90","346.10","Stayed","Others","Others"
"26576-MAD","Male",79,"Yes","Madhya Pradesh",5,28,"None","Yes","Fiber Optic","Yes","Yes","No","No","No","No","No","Yes","Two Year","Yes","Bank Withdrawal","85.75","5688.45","6279.56","Stayed","Others","Others"
"18408-TAM","Female",39,"No","Tamil Nadu",12,5,"None","No","None","No","No","No","No","No","No","No","No","One Year","Yes","Credit Card","20.35","695.85","1153.77","Stayed","Others","Others"
"69652-ASS","Female",35,"Yes","Assam",3,18,"Deal 2","Yes","Cable","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","50.25","2203.65","2628.34","Churned","Competitor","Competitor offered more data"
"75992-UTT","Male",24,"No","Uttar Pradesh",10,12,"None","No","None","No","No","No","No","No","No","No","No","One Year","No","Credit Card","19.40","525.55","687.18","Stayed","Others","Others"
"11474-TEL","Male",59,"Yes","Telangana",0,18,"None","No","Fiber Optic","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Bank Withdrawal","75.60","661.55","851.54","Stayed","Others","Others"
"18832-UTT","Female",63,"Yes","Uttar Pradesh",12,12,"None","No","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","91.30","91.30","134.91","Churned","Attitude","Attitude of service provider"
"52773-TAM","Male",73,"Yes","Tamil Nadu",13,18,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","92.50","3473.40","5300.09","Churned","Competitor","Competitor had better devices"
"27555-GUJ","Female",57,"No","Gujarat",7,35,"Deal 5","Yes","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","109.90","669.45","791.61","Churned","Competitor","Competitor had better devices"
"58372-KAR","Female",75,"No","Karnataka",6,10,"None","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","19.80","1388.45","3668.97","Stayed","Others","Others"
"47437-AND","Female",81,"No","Andhra Pradesh",10,27,"None","No","Fiber Optic","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","69.70","560.85","679.97","Churned","Dissatisfaction","Product dissatisfaction"
"52674-ODI","Male",36,"Yes","Odisha",2,29,"None","No","Cable","No","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","49.75","3069.45","3069.45","Stayed","Others","Others"
"75155-AND","Female",58,"No","Andhra Pradesh",2,30,"None","Yes","Cable","No","Yes","Yes","No","Yes","Yes","Yes","Yes","One Year","No","Credit Card","78.95","2862.55","3382.01","Stayed","Others","Others"
"19497-KAR","Female",46,"No","Karnataka",0,33,"Deal 2","No","Fiber Optic","No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","91.55","5511.65","7874.57","Stayed","Others","Others"
"62244-HAR","Male",58,"No","Haryana",15,7,"None","Yes","Cable","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","81.75","2028.80","2658.80","Stayed","Others","Others"
"27924-KAR","Female",63,"No","Karnataka",0,5,"Deal 4","No","Cable","No","No","No","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Credit Card","61.55","1093.20","1976.51","Stayed","Others","Others"
"93288-KAR","Male",52,"No","Karnataka",10,28,"None","No","Cable","Yes","No","No","Yes","No","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","64.00","1910.75","2803.55","Stayed","Others","Others"
"28572-KAR","Female",19,"No","Karnataka",9,1,"None","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","86.70","5309.50","7173.04","Stayed","Others","Others"
"39757-TAM","Female",67,"Yes","Tamil Nadu",9,11,"None","Yes","Fiber Optic","Yes","Yes","No","No","No","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","96.85","5219.65","7833.17","Stayed","Others","Others"
"14010-GUJ","Female",30,"No","Gujarat",9,26,"None","No","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","99.50","2369.05","3560.05","Churned","Competitor","Competitor offered more data"
"44641-TAM","Female",29,"No","Tamil Nadu",12,27,"Deal 2","Yes","Fiber Optic","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Credit Card","106.60","5893.95","7281.07","Stayed","Others","Others"
"39953-JHA","Female",60,"Yes","Jharkhand",10,30,"None","No","DSL","Yes","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","50.35","1411.35","2061.12","Stayed","Others","Others"
"22236-TEL","Female",47,"No","Telangana",7,8,"None","No","DSL","Yes","Yes","No","Yes","No","No","No","Yes","Two Year","Yes","Credit Card","61.35","3766.20","5099.40","Stayed","Others","Others"
"13572-AND","Female",35,"Yes","Andhra Pradesh",1,17,"Deal 4","No","Cable","No","No","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","44.95","926.25","1744.20","Stayed","Others","Others"
"42738-UTT","Male",63,"Yes","Uttar Pradesh",4,17,"Deal 4","No","Fiber Optic","No","Yes","Yes","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","78.25","1490.95","1875.89","Churned","Competitor","Competitor had better devices"
"12545-ASS","Female",38,"Yes","Assam",13,33,"Deal 5","Yes","Cable","No","No","No","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","74.65","521.10","834.49","Churned","Competitor","Competitor made better offer"
"86106-WES","Male",42,"No","West Bengal",14,29,"Deal 4","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.15","432.50","1182.04","Stayed","Others","Others"
"58818-MAH","Female",19,"No","Maharashtra",8,9,"Deal 2","Yes","None","No","No","No","No","No","No","No","No","Two Year","Yes","Credit Card","24.10","1551.60","2365.95","Stayed","Others","Others"
"87045-HAR","Male",51,"No","Haryana",15,29,"Deal 5","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","19.85","138.85","281.23","Stayed","Others","Others"
"76101-JAM","Female",71,"No","Jammu & Kashmir",11,31,"None","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","No","Month-to-Month","Yes","Bank Withdrawal","98.50","3004.15","3754.22","Churned","Attitude","Attitude of service provider"
"63004-WES","Female",70,"Yes","West Bengal",7,22,"Deal 3","No","DSL","Yes","Yes","Yes","No","No","Yes","No","Yes","One Year","Yes","Credit Card","50.40","1580.10","1580.10","Stayed","Others","Others"
"31369-BIH","Female",44,"Yes","Bihar",3,22,"None","Yes","Fiber Optic","Yes","Yes","Yes","Yes","No","No","No","No","Two Year","Yes","Bank Withdrawal","94.25","6849.75","7743.19","Stayed","Others","Others"
"59292-AND","Male",54,"Yes","Andhra Pradesh",6,27,"None","No","DSL","No","No","No","Yes","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","30.90","59.05","59.05","Churned","Dissatisfaction","Network reliability"
"53365-GUJ","Male",32,"Yes","Gujarat",4,19,"Deal 2","No","Cable","Yes","No","Yes","No","No","No","No","Yes","One Year","No","Credit Card","35.40","1412.40","1412.40","Stayed","Others","Others"
"14178-MAH","Male",82,"Yes","Maharashtra",0,7,"None","Yes","Fiber Optic","No","Yes","No","No","Yes","Yes","No","Yes","Month-to-Month","Yes","Bank Withdrawal","96.50","3436.10","4034.06","Churned","Price","Lack of affordable download/upload speed"
"25451-JAM","Female",71,"Yes","Jammu & Kashmir",5,33,"None","No","DSL","No","Yes","No","No","No","No","No","Yes","Two Year","No","Credit Card","49.80","2398.40","2480.23","Stayed","Others","Others"
"59588-RAJ","Male",49,"Yes","Rajasthan",2,4,"Deal 1","No","Fiber Optic","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","105.25","7291.75","9967.74","Stayed","Others","Others"
"28577-JHA","Female",30,"No","Jharkhand",12,21,"Deal 2","No","Fiber Optic","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","99.00","6375.80","8674.68","Stayed","Others","Others"
"64151-GUJ","Female",27,"Yes","Gujarat",15,21,"Deal 4","No","None","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Credit Card","20.25","401.95","1039.87","Stayed","Others","Others"
"74508-PUN","Female",48,"No","Punjab",4,3,"Deal 1","Yes","Fiber Optic","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","No","Credit Card","107.45","7576.70","7771.82","Stayed","Others","Others"
"72407-WES","Male",45,"Yes","West Bengal",5,21,"None","Yes","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Two Year","No","Bank Withdrawal","82.50","4828.05","6563.99","Stayed","Others","Others"
"44630-RAJ","Female",56,"No","Rajasthan",1,3,"None","Yes","Fiber Optic","No","Yes","No","No","No","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","78.55","522.95","761.08","Stayed","Others","Others"
"18064-MAH","Female",21,"Yes","Maharashtra",4,10,"None","Yes","Fiber Optic","No","No","No","No","Yes","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","96.20","639.70","961.21","Stayed","Others","Others"
"51260-MAD","Female",31,"Yes","Madhya Pradesh",3,3,"Deal 2","Yes","Fiber Optic","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","103.05","5364.80","5599.97","Stayed","Others","Others"
"91541-UTT","Female",34,"No","Uttar Pradesh",0,34,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Bank Withdrawal","20.95","267.35","422.21","Stayed","Others","Others"
"29558-MAD","Female",38,"Yes","Madhya Pradesh",1,31,"None","No","Fiber Optic","No","No","No","No","No","No","No","No","Month-to-Month","Yes","Bank Withdrawal","70.40","2406.10","4097.95","Stayed","Others","Others"
"61417-UTT","Male",62,"No","Uttar Pradesh",15,24,"Deal 2","Yes","Fiber Optic","No","Yes","Yes","No","Yes","No","No","Yes","Month-to-Month","No","Bank Withdrawal","94.60","5025.80","6545.76","Stayed","Others","Others"
"26433-GUJ","Female",29,"No","Gujarat",14,28,"None","No","DSL","Yes","No","No","No","No","No","No","Yes","Month-to-Month","No","Credit Card","51.05","1815.00","2525.28","Stayed","Others","Others"
"35816-UTT","Male",43,"No","Uttar Pradesh",7,4,"None","No","DSL","No","No","No","No","No","Yes","Yes","Yes","Month-to-Month","Yes","Mailed Check","54.75","54.75","67.76","Churned","Dissatisfaction","Network reliability"
"22803-GUJ","Male",22,"Yes","Gujarat",7,7,"Deal 2","No","Fiber Optic","Yes","Yes","Yes","No","Yes","No","No","Yes","One Year","Yes","Bank Withdrawal","93.50","4619.55","5694.12","Stayed","Others","Others"
"61893-TEL","Female",27,"Yes","Telangana",9,12,"Deal 5","Yes","DSL","No","Yes","Yes","Yes","Yes","No","No","Yes","Two Year","No","Credit Card","73.35","733.50","789.40","Stayed","Others","Others"
"21620-TAM","Female",53,"No","Tamil Nadu",8,29,"None","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","104.20","3243.45","3342.07","Churned","Dissatisfaction","Product dissatisfaction"
"16142-TAM","Male",60,"No","Tamil Nadu",15,34,"None","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","-7.00","6463.15","9675.07","Stayed","Others","Others"
"55616-BIH","Female",47,"Yes","Bihar",0,7,"None","Yes","Fiber Optic","No","No","Yes","No","Yes","Yes","Yes","Yes","Month-to-Month","Yes","Bank Withdrawal","100.75","1129.75","1664.79","Churned","Price","Long distance charges"
"15835-TEL","Female",72,"No","Telangana",1,30,"None","Yes","DSL","No","No","Yes","No","Yes","Yes","No","Yes","Two Year","No","Bank Withdrawal","74.85","2181.75","3396.75","Stayed","Others","Others"
"56235-UTT","Female",42,"No","Uttar Pradesh",14,26,"None","No","Cable","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Two Year","Yes","Bank Withdrawal","65.55","4807.45","4807.45","Stayed","Others","Others"
"36927-HAR","Female",44,"Yes","Haryana",0,15,"Deal 4","Yes","DSL","Yes","Yes","No","Yes","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","76.20","981.45","1134.72","Stayed","Others","Others"
"87887-MAH","Female",55,"No","Maharashtra",1,14,"Deal 5","Yes","DSL","Yes","No","No","Yes","No","Yes","Yes","Yes","Month-to-Month","No","Bank Withdrawal","71.15","563.65","948.77","Churned","Other","Don't know"
"16641-PUN","Female",26,"No","Punjab",3,22,"None","No","DSL","No","No","No","No","Yes","Yes","Yes","Yes","One Year","Yes","Credit Card","44.85","893.55","893.55","Churned","Competitor","Competitor offered higher download speeds"
"39566-DEL","Female",71,"No","Delhi",0,17,"None","Yes","Fiber Optic","Yes","Yes","No","No","No","Yes","Yes","No","One Year","No","Credit Card","95.00","3591.25","5554.41","Stayed","Others","Others"
"56664-RAJ","Female",42,"No","Rajasthan",1,30,"None","No","None","No","No","No","No","No","No","No","No","Month-to-Month","No","Credit Card","20.25","178.50","258.69","Churned","Attitude","Attitude of support person"
"53471-RAJ","Female",29,"No","Rajasthan",1,25,"Deal 3","No","Cable","Yes","Yes","Yes","No","No","No","No","Yes","One Year","Yes","Mailed Check","60.80","2042.05","3727.77","Stayed","Others","Others"
"92753-HAR","Female",52,"No","Haryana",9,12,"Deal 1","No","None","No","No","No","No","No","No","No","No","Two Year","No","Credit Card","19.70","1301.10","2356.16","Stayed","Others","Others"
"72700-UTT","Male",77,"No","Uttarakhand",13,31,"Deal 5","No","Fiber Optic","No","No","No","No","Yes","No","No","Yes","Month-to-Month","Yes","Bank Withdrawal","80.40","224.05","233.92","Churned","Attitude","Attitude of service provider"
"13793-WES","Female",26,"Yes","West Bengal",10,2,"Deal 2","Yes","Fiber Optic","No","No","Yes","Yes","Yes","Yes","Yes","Yes","One Year","Yes","Bank Withdrawal","104.15","5743.05","6326.60","Churned","Competitor","Competitor had better devices"
"17664-UTT","Female",53,"No","Uttar Pradesh",8,33,"Deal 2","Yes","Cable","Yes","No","Yes","No","Yes","Yes","Yes","No","One Year","Yes","Credit Card","78.75","3682.45","3843.89","Stayed","Others","Others"
